src,prod
COc1ccc2c3c4CCC(c4ccc3n(c2c1)CCCN(C)C)=O.CC(=O)Cl.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,CC(=O)c1cc2c3c4CCC(c4ccc3n(c2cc1OC)CCCN(C)C)=O
COc1ccc2cc(ccc2c1)-c1cc2cc(ccc2o1)Cl.CCCCC(=O)Cl.Cl[Sn](Cl)(Cl)Cl.ClC(Cl)Cl,CCCCC(=O)c1c2cc(ccc2oc1-c1ccc2cc(ccc2c1)OC)Cl
COc1ccc2cc(ccc2c1)-c1cc2ccccc2o1.CC(C)(C)CC(=O)Cl.Cl[Sn](Cl)(Cl)Cl.ClC(Cl)Cl,COc1ccc2cc(ccc2c1)-c1oc2ccccc2c1C(=O)CC(C)(C)C
COc1ccc2cc(ccc2c1)-c1cc2ccccc2o1.CC(C)CC(=O)Cl.Cl[Sn](Cl)(Cl)Cl.ClC(Cl)Cl,COc1ccc2cc(ccc2c1)-c1oc2ccccc2c1C(=O)CC(C)C
COc1ccc2cc(ccc2c1)-c1cc2ccccc2o1.CCCCC(=O)Cl.CCOC(C)=O.Cl[Sn](Cl)(Cl)Cl.ClC(Cl)Cl,CCCCC(=O)c1c2ccccc2oc1-c1ccc2cc(ccc2c1)OC
COc1ccc2cc(ccc2c1)-c1cc2ccccc2o1.O=C(Cl)CC1CCCC1.S=C=S.Cl[Sn](Cl)(Cl)Cl,COc1ccc2cc(ccc2c1)-c1oc2ccccc2c1C(=O)CC1CCCC1
COc1ccc2cc(ccc2c1)Br.CC(=O)Cl.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc2cc(ccc2c1C(C)=O)Br
COc1ccc2cc(ccc2c1)OC.O=C(Cl)c1ccc(cc1)OCCN1CCCCC1.O.N#N.ClCCl.Cl[Al](Cl)Cl,COc1ccc2c(ccc(c2C(=O)c2ccc(cc2)OCCN2CCCCC2)OC)c1
COc1ccc2cc(oc2c1)-c1ccc(cc1)C.N#Cc1ccc(cc1)C(=O)Cl.ClCCl.Cl[Ti](Cl)(Cl)Cl,COc1ccc2c(c1)oc(c2C(=O)c1ccc(cc1)C#N)-c1ccc(cc1)C
COc1ccc2cc(oc2c1)C.O=C(Cl)C1CCCCC1.O.C[N+]([O-])=O.Cl[Al](Cl)Cl,COc1ccc2c(c1)oc(c2C(=O)C1CCCCC1)C
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.CCOc1cc(cc(c1OCC)OCC)C(=O)Cl.O.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)c1cc(c(c(c1)OCC)OCC)OCC)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.COc1cc(cc(c1OC)OC)C(=O)Cl.O.CCOC(C)=O.COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.ClCCl.Cl[Al](Cl)Cl,COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)c1cc(c(c(c1)OC)OC)OC)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.COc1cc(cc(c1OC)OC)CCC(=O)Cl.O.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)CCc1cc(c(c(c1)OC)OC)OC)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.COc1cccc(c1C(=O)Cl)OC.O.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)c1c(cccc1OC)OC)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.CS(=O)(=O)Oc1ccc(cc1)C(=O)Cl.O.Cc1ccccc1.[Fe],COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)c1ccc(cc1)OS(C)(=O)=O)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.O=C(Cl)c1ccc(cc1)OS(=O)(=O)c1ccccc1.Clc1ccccc1.[Fe],COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)c1ccc(cc1)OS(=O)(=O)c1ccccc1)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.O=S(=O)(Oc1ccc(cc1)C(=O)Cl)c1ccccc1.O.COc1ccc2cc(sc2c1)-c1ccc(cc1)OC.Cc1ccccc1.[Fe],COc1ccc(cc1)-c1sc2cc(ccc2c1C(=O)c1ccc(cc1)OS(=O)(=O)c1ccccc1)OC
COc1ccc2cc(sc2c1)-c1ccc(cc1)OCCN1CCCC1.O=C(Cl)c1ccc(cc1)F.ClCCCl.Cl[Al](Cl)Cl,COc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)F)-c1ccc(cc1)OCCN1CCCC1
COc1ccc2cc(sc2c1)N(C)C.O=C(Cl)c1ccc(cc1)F.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)F)N(C)C
COc1ccc2cc[nH]c2c1.O=C(Cl)Cc1ccc(cc1OCCOCc1ccccc1)Cl.[Na+].CCCCCC.CC[Al](Cl)CC.[O-]C(=O)[C@H](O)[C@@H](O)C([O-])=O.ClCCl.[K+],COc1ccc2c(c[nH]c2c1)C(=O)Cc1ccc(cc1OCCOCc1ccccc1)Cl
COc1ccc2cc[nH]c2c1C.COc1cc(ccc1CC(=O)Cl)Cl.CC[Al](Cl)CC.ClCCl,COc1cc(ccc1CC(=O)c1c[nH]c2c(c(ccc12)OC)C)Cl
COc1ccc2cc[nH]c2c1C.COc1cc(ccc1CC(=O)Cl)Cl.O.O.[Na+].CCCCCC.CC[Al](Cl)CC.[O-]C(=O)[C@H](O)[C@@H](O)C([O-])=O.ClCCl.[K+],COc1cc(ccc1CC(=O)c1c[nH]c2c(c(ccc12)OC)C)Cl
COc1ccc2cc[nH]c2c1C.COc1cc(ccc1CC(=O)Cl)F.CC[Al](Cl)CC.ClCCl,COc1cc(ccc1CC(=O)c1c[nH]c2c(c(ccc12)OC)C)F
COc1ccc2cc[nH]c2c1C.COc1cc(ccc1CC(=O)Cl)F.O.O.[Na+].CCCCCC.CC[Al](Cl)CC.[O-]C(=O)[C@H](O)[C@@H](O)C([O-])=O.ClCCl.[K+],COc1cc(ccc1CC(=O)c1c[nH]c2c(c(ccc12)OC)C)F
COc1ccc2cc[nH]c2c1Cl.COc1cc(ccc1CC(=O)Cl)F.CC[Al](Cl)CC.ClCCl,COc1cc(ccc1CC(=O)c1c[nH]c2c(c(ccc12)OC)Cl)F
COc1ccc2cc[nH]c2c1Cl.COc1cc(ccc1CC(=O)Cl)F.O.O.CCCCCC.CC[Al](Cl)CC.ClCCl,COc1cc(ccc1CC(=O)c1c[nH]c2c(c(ccc12)OC)Cl)F
COc1ccc2cc[nH]c2n1.CC(=O)Cl.CO.ClCCl.Cl[Al](Cl)Cl,CC(=O)c1c[nH]c2nc(ccc12)OC
COc1ccc2ccc3cccc4ccc1c2c34.O=C(Cl)c1ccc2ccccc2c1.CO.ClCCCl.Cl[Al](Cl)Cl,COc1c(cc2ccc3cccc4ccc1c2c43)C(=O)c1ccc2ccccc2c1
COc1ccc2cccc(c2c1)CC(=O)Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc2cccc3CC(c1c23)=O
COc1ccc2ccccc2c1.CC(=O)Cl.Cl.[O-][N+](=O)c1ccccc1.ClC(Cl)Cl.Cl[Al](Cl)Cl,COc1ccc2cc(ccc2c1)C(C)=O
COc1ccc2ccccc2c1.CCC(=O)Cl.COc1ccc2cc(ccc2c1)C(C)C(=O)c1ccccc1.ClCCl.Cl[Al](Cl)Cl,CCC(=O)c1ccc2cc(ccc2c1)OC
COc1ccc2ccccc2c1.C[C@H](OS(C)(=O)=O)C(=O)Cl.Clc1ccccc1Cl.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[Fe+3].[Fe+3],COc1ccc2cc(ccc2c1)C(=O)C(C)OS(C)(=O)=O
COc1ccc2ccccc2c1.O=C(Cl)c1ccc(cc1)F.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc2ccccc2c1C(=O)c1ccc(cc1)F
COc1ccc2ccccc2c1Br.CC(=O)Cl.O.Cl.ClCCCl.Cl[Al](Cl)Cl,CC(=O)c1ccc2c(ccc(c2Br)OC)c1
COc1ccc2ccccc2c1Cl.CC(=O)Cl.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,CC(=O)c1ccc2c(ccc(c2Cl)OC)c1
COc1ccc2ccccc2c1Cl.CCC(=O)Cl.ClCCl.Cl[Al](Cl)Cl,CCC(=O)c1ccc2c(ccc(c2Cl)OC)c1
COc1ccc2ccsc2c1.O=C(Cl)C(Cl)(Cl)Cl.Cl[Al](Cl)Cl.ClCCl,COc1ccc2c(csc2c1)C(=O)C(Cl)(Cl)Cl
COc1ccc2occ(c2c1)C.CCC(CC)C(=O)Cl.O.C[N+]([O-])=O.Cl[Al](Cl)Cl,CCC(CC)C(=O)c1oc2ccc(cc2c1C)OC
COc1ccc2occ(c2c1)C.O=C(Cl)CCCCCl.O.C[N+]([O-])=O.Cl[Al](Cl)Cl,COc1ccc2oc(c(c2c1)C)C(=O)CCCCCl
COc1ccc2occ(c2c1)C.O=C(Cl)c1ccccc1.O.C[N+]([O-])=O.Cl[Al](Cl)Cl,COc1ccc2oc(c(c2c1)C)C(=O)c1ccccc1
COc1cccc(c1)-c1ccccc1.CC(=O)Cl.c1ccccc1.Cl[Sn](Cl)(Cl)Cl,COc1cc(ccc1C(C)=O)-c1ccccc1
COc1cccc(c1)-c1ccccc1.O=C1CCCC(O1)=O.O.Cl.CC(Cl)Cl.Cl[Al](Cl)Cl,O=C(O)CCCC(=O)c1ccc(cc1O)-c1ccccc1
COc1cccc(c1)-c1cccnc1C(=O)Cl.ClCCl.Cl[Al](Cl)Cl,COc1cc2-c3cccnc3C(c2cc1)=O
COc1cccc(c1)Br.CC(=O)Cl.Cl[Al](Cl)Cl,COc1ccc(c(c1)Br)C(C)=O
COc1cccc(c1)Br.CC(=O)Cl.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1)Br)C(C)=O
COc1cccc(c1)Br.CC(=O)Cl.O.S=C=S.Cl[Al](Cl)Cl,COc1ccc(c(c1)Br)C(C)=O
COc1cccc(c1)Br.CC(=O)Cl.S=C=S.Cl[Al](Cl)Cl,COc1ccc(c(c1)Br)C(C)=O
COc1cccc(c1)Br.O=C(Cl)c1ccc(cc1)F.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)c1ccc(cc1)F)Br
COc1cccc(c1)C(=O)Cl.COc1ccccc1OC.COc1cc(ccc1OC)C(C#N)=Cc1cccc(c1)OC.COc1ccc(cc1)C(=CC#N)c1ccc(c(c1)OC)OC.ClCCl.Cl[Al](Cl)Cl,COc1cccc(c1)C(=O)c1ccc(c(c1)OC)OC
COc1cccc(c1)C(=O)Cl.COc1ccccc1OC.COc1ccc(cc1)C(=CC#N)c1ccc(c(c1)OC)OC.ClCCl.Cl[Al](Cl)Cl,COc1cccc(c1)C(=O)c1ccc(c(c1)OC)OC
COc1cccc(c1)C(=O)Cl.Cc1ccccc1.Cl.ClCCl.Cl[Al](Cl)Cl,COc1cccc(c1)C(=O)c1ccc(cc1)C
COc1cccc(c1)C(=O)Cl.Cc1ccccc1.ClCCl.Cl[Al](Cl)Cl,COc1cccc(c1)C(=O)c1ccc(cc1)C
COc1cccc(c1)C(=O)Cl.c1ccc(cc1)-c1ccccc1.Cl.ClCCl.Cl[Al](Cl)Cl,COc1cccc(c1)C(=O)c1ccc(cc1)-c1ccccc1
COc1cccc(c1)C(C)C(=O)Cl.CCCCC1CCC(CC1)c1ccccc1.ClCCl.Cl[Al](Cl)Cl,CCCCC1CCC(CC1)c1ccc(cc1)C(=O)C(C)c1cccc(c1)OC
COc1cccc(c1)C(C)CC(=O)Cl.CCCCC1CCC(CC1)c1ccccc1.ClCCl.Cl[Al](Cl)Cl,CCCCC1CCC(CC1)c1ccc(cc1)C(=O)CC(C)c1cccc(c1)OC
COc1cccc(c1)C.CCC(=O)Cl.ClCCl.Cl[Al](Cl)Cl,CCC(=O)c1ccc(cc1C)OC
COc1cccc(c1)C.O=C(Cl)c1c(cccc1Cl)Cl.O.Cc1ccccc1.Cl[Fe](Cl)Cl,COc1ccc(c(c1)C)C(=O)c1c(cccc1Cl)Cl
COc1cccc(c1)C.O=C(Cl)c1ccc(cc1)Br.O.Cl[Al](Cl)Cl,COc1ccc(c(c1)C)C(=O)c1ccc(cc1)Br
COc1cccc(c1)C1CCCCC1.CC(=O)Cl.c1ccccc1.Cl[Sn](Cl)(Cl)Cl,CC(=O)c1ccc(cc1OC)C1CCCCC1
COc1cccc(c1)C1CCCCC1.O=C1CCC(O1)=O.[O-][N+](=O)c1ccccc1.ClC(Cl)C(Cl)Cl.Cl[Al](Cl)Cl.Cl,COc1cc(ccc1C(=O)CCC(=O)O)C1CCCCC1
COc1cccc(c1)C1COc2c(c(c(c(c21)C)NC(=O)CC(C)(C)C)C)C.CC(=O)Cl.Cl[Al](Cl)Cl.ClCCl.O,COc1cc(ccc1C(C)=O)C1COc2c(c(c(c(c21)C)NC(=O)CC(C)(C)C)C)C
COc1cccc(c1)CC(=O)Cl.CCOC(=O)c1[nH]ccc1C.ClCCl.Cl[Al](Cl)Cl,CCOC(=O)c1[nH]cc(c1C)C(=O)Cc1cccc(c1)OC
COc1cccc(c1)CC(=O)O.CC(=O)Cl.O.ClCCl.Br[Al](Br)Br,COc1ccc(c(c1)CC(=O)O)C(C)=O
COc1cccc(c1)CC(C(=O)Cl)c1cc(cc(c1)Cl)Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc2C(C(Cc2c1)c1cc(cc(c1)Cl)Cl)=O
COc1cccc(c1)CC(C)C.CC(=O)Cl.c1ccccc1.Cl[Sn](Cl)(Cl)Cl,COc1cc(ccc1C(C)=O)CC(C)C
COc1cccc(c1)Cl.CC(Br)C(=O)Br.O.O.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1)Cl)C(=O)C(C)Br
COc1cccc(c1)Cl.CCC(=O)Cl.ClC(Cl)(Cl)Cl.Cl[Al](Cl)Cl.O.Cl,CCC(=O)c1ccc(cc1Cl)OC
COc1cccc(c1)Cl.O=C(Cl)C1CCCC1.CCCCCC.Cl[Al](Cl)Cl,COc1ccc(c(c1)Cl)C(=O)C1CCCC1
COc1cccc(c1)Cl.O=C(Cl)CCCCCBr.Cl.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)CCCCCBr)Cl
COc1cccc(c1)Cl.O=C(Cl)c1ccc(cc1)Cl.[Na+].[O-]C(=O)O.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1)Cl)C(=O)c1ccc(cc1)Cl
COc1cccc(c1)F.CC(=O)Cl.O.ClC(Cl)Cl.Cl[Al](Cl)Cl,COc1ccc(c(c1)F)C(C)=O
COc1cccc(c1)F.CC(=O)N1CCC(CC1)C(=O)Cl.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1)F)C(=O)C1CCN(CC1)C(C)=O
COc1cccc(c1)F.O=C(Cl)c1ccc(cc1)Br.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,COc1ccc(c(c1)F)C(=O)c1ccc(cc1)Br
COc1cccc(c1)F.O=C(Cl)c1ccc(cc1)Cl.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,COc1ccc(c(c1)F)C(=O)c1ccc(cc1)Cl
COc1cccc(c1)F.O=C(Cl)c1ccc(cc1)F.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,COc1ccc(c(c1)F)C(=O)c1ccc(cc1)F
COc1cccc(c1)N(C)C(=O)c1ccccc1C(=O)Cl.Cl[Na].Cl[Al](Cl)Cl,Cn1c(c2ccccc2c(c2ccc(cc21)O)=O)=O
COc1cccc(c1)NC(C)=O.CC(=O)Cl.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(C)=O)NC(C)=O
COc1cccc(c1)NC(C)=O.COc1cccc(c1)C(=O)Cl.Cl[Al](Cl)Cl,CC(=O)Nc1cc(ccc1C(=O)c1cccc(c1)OC)OC
COc1cccc(c1)O.COc1cccc(c1)C(=O)Cl.CS(=O)(=O)O.O=[Al]O[Al]=O,COc1cccc(c1)C(=O)c1ccc(cc1O)OC
COc1cccc(c1)O.O=C(Cl)Oc1ccccc1.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1)O)C(=O)Oc1ccccc1
COc1cccc(c1)O.O=C(Cl)c1cnc(cc1)Cl.Cl.CC(=O)OCC.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,COc1ccc(c(c1)O)C(=O)c1ccc(nc1)Cl
COc1cccc(c1)OC.CC(=O)Cl.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(C)=O)OC
COc1cccc(c1)OC.CC(=O)N1CCC(CC1)C(=O)Cl.O.O.S=C=S.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)C1CCN(CC1)C(C)=O)OC
COc1cccc(c1)OC.COc1cc(ccc1C(=O)Cl)[N+]([O-])=O.[Cl-].[Cl-].CC(=O)OCC.[Zn+2],COc1ccc(c(c1)OC)C(=O)c1ccc(cc1OC)[N+]([O-])=O
COc1cccc(c1)OC.COc1ccc(cc1)C(=O)Cl.Cl.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)c1ccc(cc1)OC)OC
COc1cccc(c1)OC.NS(=O)(=O)c1cc(ccc1Cl)C(=O)Cl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)c1ccc(c(c1)S(N)(=O)=O)Cl)OC
COc1cccc(c1)OC.O=C(Br)CBr.Cl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)CBr)OC
COc1cccc(c1)OC.O=C(Br)CBr.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)CBr)OC
COc1cccc(c1)OC.O=C(Cl)CCC1CCCCC1.O.O.ClCCl.Cl[Fe](Cl)Cl,COc1cc(ccc1C(=O)CCC1CCCCC1)OC
COc1cccc(c1)OC.O=C(Cl)CCCl.CC[O+](CC)[B-](F)(F)F,COc1cc(ccc1C(=O)CCCl)OC
COc1cccc(c1)OC.O=C(Cl)c1cc(ccc1Cl)Cl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1O)O)c1cc(ccc1Cl)Cl
COc1cccc(c1)OC.O=C(Cl)c1ccc(cc1)Cl.[Na+].[O-]C(=O)O.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)c1ccc(cc1)Cl)OC
COc1cccc(c1)OC.O=C(Cl)c1ccc(cc1)F.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)c1ccc(cc1)F)OC
COc1cccc(c1)OC.O=C(Cl)c1ccc(cc1)F.O.ClCCl.Cl[Al](Cl)Cl,COc1cc(ccc1C(=O)c1ccc(cc1)F)OC
COc1cccc(c1)OC.O=C(Cl)c1ccccc1F.O.Cc1ccccc1.CC(Cl)Cl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1O)O)c1ccccc1F
COc1cccc(c1)OC.O=C1CCC(O1)=O.Cl[Al](Cl)Cl,COc1ccc(c(c1)OC)C(=O)CCC(=O)O
COc1cccc(c1)Oc1sc(c2CCc3cnn(c3-c12)C)C(=O)OCC.CC(=O)Cl.Cl.ClCCCl.Cl[Al](Cl)Cl,CCOC(=O)c1sc(c2c1CCc1cnn(c1-2)C)Oc1ccc(c(c1)O)C(C)=O
COc1cccc(c1)Oc1sc(c2CCc3cnn(c3-c12)C)C(=O)OCC.CC(=O)Cl.Cl[Sn](Cl)(Cl)Cl.ClCCCl.Cl,CC(=O)c1ccc(cc1OC)Oc1sc(c2CCc3cnn(c3-c12)C)C(=O)OCC
COc1cccc(c1)Oc1sc(c2CCc3cnn(c3-c12)C)C(=O)OCC.CCCCCC(=O)Cl.Cl.ClCCCl.Cl[Al](Cl)Cl,CCCCCC(=O)c1ccc(cc1OC)Oc1sc(c2CCc3cnn(c3-c12)C)C(=O)OCC
COc1cccc(c1-c1cccc(c1)Br)F.CC(=O)Nc1ccc(cc1)C(=O)Cl.[O-][N+](=O)c1ccccc1.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1-c1cccc(c1)Br)F)C(=O)c1ccc(cc1)NC(C)=O
COc1cccc(c1-c1cccc(c1)Cl)F.[O-][N+](=O)c1ccc(cc1)C(=O)Cl.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,COc1ccc(c(c1-c1cccc(c1)Cl)F)C(=O)c1ccc(cc1)[N+]([O-])=O
COc1cccc(c1C(=O)Cl)F.O=C(O)c1ccc(cc1)-n1ccc2ccccc21.C[Al](C)Cl.ClCCl,COc1cccc(c1C(=O)c1cn(c2ccccc12)-c1ccc(cc1)C(=O)O)F
COc1cccc(c1C)C.CC(=O)Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1C)C)C(C)=O
COc1cccc(c1C)C.CC(=O)Cl.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1C)C)C(C)=O
COc1cccc(c1C)C.O=C(Cl)CCCl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1C)C)C(=O)CCCl
COc1cccc(c1C)OC.CC(=O)Cl.c1ccccc1.Cl[Ti](Cl)(Cl)Cl.Cl,COc1c(ccc(c1C)OC)C(C)=O
COc1cccc(c1Cl)C(=O)Cl.Brc1cccs1.Cl[Al](Cl)Cl,COc1cccc(c1Cl)C(=O)c1ccc(s1)Br
COc1cccc(c1Cl)Cl.CC(C)C(=O)Cl.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)C(C)C
COc1cccc(c1Cl)Cl.CC(C)CC(=O)Cl.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)CC(C)C
COc1cccc(c1Cl)Cl.CCC(C)C(=O)Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)C(C)CC
COc1cccc(c1Cl)Cl.COc1ccccc1C(=O)Cl.Cl.CCCCCC.ClCCCl.Cl[Al](Cl)Cl,COc1ccccc1C(=O)c1ccc(c(c1Cl)Cl)OC
COc1cccc(c1Cl)Cl.Cc1cccc(c1C)C(=O)Cl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1cccc(c1C)C
COc1cccc(c1Cl)Cl.Cc1ccccc1C(=O)Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccccc1C
COc1cccc(c1Cl)Cl.O=C(Cl)CC1CCCC1.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)CC1CCCC1
COc1cccc(c1Cl)Cl.O=C(Cl)CCCCCBr.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)CCCCCBr
COc1cccc(c1Cl)Cl.O=C(Cl)CCCCCCBr.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)CCCCCCBr
COc1cccc(c1Cl)Cl.O=C(Cl)CCCCl.O.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)CCCCl
COc1cccc(c1Cl)Cl.O=C(Cl)Cc1ccc(cc1)Br.S=C=S.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)Cc1ccc(cc1)Br
COc1cccc(c1Cl)Cl.O=C(Cl)Cc1ccccc1.S=C=S.ClCCl.Cl[Al](Cl)Cl,COc1cc(cc(c1Cl)Cl)C(=O)Cc1ccccc1
COc1cccc(c1Cl)Cl.O=C(Cl)Cc1ccccc1.S=C=S.Cl[Al](Cl)Cl,COc1cc(cc(c1Cl)Cl)C(=O)Cc1ccccc1
COc1cccc(c1Cl)Cl.O=C(Cl)Cc1ccccc1.S=C=S.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)Cc1ccccc1
COc1cccc(c1Cl)Cl.O=C(Cl)c1c(cccc1F)F.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1c(cccc1F)F
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccc(c(c1)Cl)Cl.O.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccc(c(c1)Cl)Cl
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccc(cc1)F.Cl.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccc(cc1)F
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccc(cc1)F.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccc(cc1)F
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccc(cc1F)Cl.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccc(cc1F)Cl
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccc(cc1F)F.Cl.CCCCCC.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccc(cc1F)F
COc1cccc(c1Cl)Cl.O=C(Cl)c1cccc(c1)F.Cl[Al](Cl)Cl,O=C(c1cccc(c1)F)c1ccc(c(c1Cl)Cl)O
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccccc1Cl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccccc1Cl
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccccc1F.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccccc1F
COc1cccc(c1Cl)Cl.O=C(Cl)c1ccccc1F.O.Cl.ClCCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccccc1F
COc1cccc(c1Cl)Cl.O=C(Cl)c1cocc1.CCCCCC.S=C=S.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccoc1
COc1cccc(c1Cl)Cl.O=C(Cl)c1cocc1.S=C=S.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)c1ccoc1
COc1cccc(c1Cl)Cl.O=C1CCC(O1)=O.O.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1Cl)Cl)C(=O)CCC(=O)O
COc1cccc(c1F)C(=O)Cl.Brc1cnc2[nH]ccc2c1.O.ClCCl.Cl[Al](Cl)Cl,COc1cccc(c1F)C(=O)c1c[nH]c2ncc(cc21)Br
COc1cccc(c1F)C.O=C(Cl)c1ccc(cc1)Br.CN(C)CCN(C)CCN(C)C.COc1ccccc1F.[O-][N+](=O)c1ccccc1.CCCCCC.CCOC(C)=O.CCCC[Li].C1CCOC1.Cl[Al](Cl)Cl.CI.O.O,COc1ccc(c(c1F)C)C(=O)c1ccc(cc1)Br
COc1cccc(c1F)F.O=C(Cl)c1cc(ccc1Cl)Br.ClCCl.Cl[Al](Cl)Cl,COc1ccc(c(c1F)F)C(=O)c1cc(ccc1Cl)Br
COc1cccc(c1OC)C#N.O=C(Cl)C1CCN(CC1)CCc1ccc(cc1)F.ClCCl.Cl[Al](Cl)Cl,COc1cc(cc(c1OC)C#N)C(=O)C1CCN(CC1)CCc1ccc(cc1)F
